attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,workload_label,request_wall_seconds,selected_model_size,model_decision_source,memory_required,memory_decision_source,actual_final_generator,all_generator_calls,backend_generation_calls,requested_generation_calls,backend_classifier_calls,generation_tokens_known_calls,generation_output_tokens_all_calls,final_generation_output_tokens,classifier_output_tokens,all_backend_output_tokens,final_generator_gpu_allocation_fraction,residency_before,residency_after,residency_condition,previous_generator,following_turn_of_condition,return_to_small,after_small_return,first_backend_caller,application_answer_constraint,literal_speech_schema_constrained,generation_policy,fallback_from_model,quality_label,correct,all_backend_load_duration_seconds,all_backend_prompt_eval_duration_seconds,all_backend_eval_duration_seconds,all_backend_total_duration_seconds,generation_backend_load_duration_seconds,generation_backend_prompt_eval_duration_seconds,generation_backend_eval_duration_seconds,generation_backend_total_duration_seconds,classifier_backend_load_duration_seconds,classifier_backend_prompt_eval_duration_seconds,classifier_backend_eval_duration_seconds,classifier_backend_total_duration_seconds,exclusive_unaccounted_seconds,exclusive_other_instrumented_seconds,exclusive_deterministic_routing_and_bookkeeping_seconds,exclusive_answer_generation_seconds,exclusive_eviction_seconds,exclusive_residency_audit_seconds,exclusive_validation_seconds,exclusive_memory_classifier_seconds,exclusive_retrieval_seconds
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t2,2,ok,D,5.249185949,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.001948918,0.537735,4.404963,5.022467454,0.001948918,0.537735,4.404963,5.022467454,0,0,0,0,0.004441644,0.035531049,0.017952448,5.095289749,,0.007541799,0.012482257,,0.075947003
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t3,3,ok,E,2.458277751,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,28,28,0,28,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002488374,0.445009,1.757669,2.322419694,0.002488374,0.445009,1.757669,2.322419694,0,0,0,0,0.004772032,0.024820442,0.012466513,2.403510989,,0.007921118,0.004786657,,
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t4,4,ok,E,10.193057381,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,25,25,0,25,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,generation,False,False,,,complete,True,8.775845108,0.347571,0.708953,9.850910367,8.775845108,0.347571,0.708953,9.850910367,0,0,0,0,0.004018225,0.021053074,0.013721244,9.954366291,0.188015532,0.007600231,0.004282784,,
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t1,1,error,D,11.469650038,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,60,60,0,60,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,9.058576182,0.48864,1.548311,11.126996117,9.058576182,0.48864,1.548311,11.126996117,0,0,0,0,0.004770441,0.043333441,0.019616118,11.210001551,,0.008348704,0.01313009,,0.170449693
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t2,2,ok,D,2.455515018,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,79,79,0,79,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,partial,False,0.001929541,0.176936,1.927999,2.194393463,0.001929541,0.176936,1.927999,2.194393463,0,0,0,0,0.004380333,0.03616291,0.024514843,2.277407089,,0.007230514,0.015651254,,0.090168075
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t3,3,ok,E,2.048026553,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,37,37,13,50,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.00512256,0.493179,1.127603,1.802792524,0.002375107,0.164192,0.845239,1.113901581,0.002747453,0.328987,0.282364,0.688890943,0.004323913,0.02531483,0.024969495,1.19992766,,0.015406468,0.00462403,0.773460157,
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t4,4,ok,E,1.599768477,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,33,33,13,46,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.005390867000000001,0.104229,1.073712,1.380862684,0.002680024,0.051477,0.773851,0.933048479,0.002710843,0.052752,0.299861,0.447814205,0.007081063,0.022270779,0.020336117,1.004941544,,0.016633687,0.006083777,0.52242151,
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t1,1,error,D,41.273851799,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,56,56,0,56,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,24.017710606,1.008622,15.825184,40.917735951,24.017710606,1.008622,15.825184,40.917735951,0,0,0,0,0.004956567,0.043008833,0.032400594,41.04818092,0.026253247,0.008361601,0.01700648,,0.093683557
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t2,2,ok,D,21.839911303,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.013257236,0.515966,20.937203,21.531297469,0.013257236,0.515966,20.937203,21.531297469,0,0,0,0,0.007255913,0.043220168,0.038535744,21.612299231,,0.00824857,0.01357866,,0.116773017
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t3,3,ok,E,13.54268306,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,complete,True,0.004636998999999999,1.573758,11.572845000000001,13.289813552000002,0.002211374,0.513674,8.771388,9.362084704,0.002425625,1.060084,2.801457,3.927728848,0.004425691,0.023913798,0.032813409,9.44627302,,0.016095553,0.004976503,4.014185086,
ro_ddee_3_r2_adaptive,ro_ddee_3,DDEE,adaptive,2,ro_ddee_3_t4,4,ok,E,17.346899675,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,25,25,13,38,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,memory_selector,False,False,,,complete,True,10.213938757,2.121722,4.411553,16.854162282,10.210456568,0.299564,0.667981,11.202196794,0.003482189,1.822158,3.743572,5.651965488,0.004727466,0.021778362,0.030485228,11.28926685,0.239776049,0.018274764,0.006144818,5.736446138,
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t1,1,ok,D,60.056689828,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,108,108,0,108,0.5646784411073155,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,inappropriate_abstention,False,26.123800951,1.036021,32.54556,59.72940394,26.123800951,1.036021,32.54556,59.72940394,0,0,0,0,0.004612232,0.042668901,0.016824176,59.819956817,,0.008635729,0.027598793,,0.13639318
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t2,2,ok,D,21.462185894,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.002539583,0.539946,20.565287,21.181965591,0.002539583,0.539946,20.565287,21.181965591,0,0,0,0,0.006781716,0.041466752,0.023275697,21.257114482,,0.008137176,0.014022719,,0.111387352
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t3,3,ok,E,13.283066545,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.004678155,1.586956999,11.303787,13.044253648000002,0.001807355,0.542454,7.538718,8.15958269,0.0028708,1.044502999,3.765069,4.884670958,0.004253046,0.030342416,0.026342729,8.230521124,,0.015505513,0.004853907,4.97124781,
ro_ddee_3_r2_large,ro_ddee_3,DDEE,large,2,ro_ddee_3_t4,4,ok,E,9.742030379,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,25,25,13,38,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.006137491,1.741862,7.572438,9.503917077,0.002739241,0.391881,5.107291,5.599849956,0.00339825,1.349981,2.465147,3.904067121,0.004324857,0.022308509,0.023816169,5.680034515,,0.020691404,0.00430092,3.986554005,
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t1,1,ok,D,52.649935522,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,108,108,0,108,0.6145400071099308,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,inappropriate_abstention,False,24.434923826,0.990469,26.878558,52.330351228,24.434923826,0.990469,26.878558,52.330351228,0,0,0,0,0.004197068,0.041625992,0.013714154,52.434449373,0.024368611,0.018339505,0.018702921,,0.094537898
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t2,2,ok,D,16.33409698,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.002618335,0.466991,15.495045,16.071235943,0.002618335,0.466991,15.495045,16.071235943,0,0,0,0,0.00602512,0.039530507,0.01667457,16.162386919,,0.008730306,0.02457496,,0.076174598
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t3,3,ok,E,5.611861374,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,28,28,0,28,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002044984,0.452208,4.935325,5.449268084,0.002044984,0.452208,4.935325,5.449268084,0,0,0,0,0.005493063,0.024384138,0.016123452,5.553422503,,0.007603953,0.004834265,,
ro_ddee_3_r2_replay,ro_ddee_3,DDEE,replay,2,ro_ddee_3_t4,4,ok,E,10.882125912,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,25,25,0,25,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,generation,False,False,,,complete,True,9.526791331,0.292533,0.681213,10.515393651,9.526791331,0.292533,0.681213,10.515393651,0,0,0,0,0.004764567,0.021005021,0.013684517,10.619760619,0.209917326,0.0084054,0.004588462,,
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t1,1,error,D,11.16450407,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,60,60,0,60,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,8.806251278,0.394043,1.675762,10.903765696,8.806251278,0.394043,1.675762,10.903765696,0,0,0,0,0.004665479,0.043022133,0.020166185,10.990904258,,0.007735904,0.014920324,,0.083089787
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t2,2,ok,D,2.601484325,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,79,79,0,79,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,partial,False,0.001930112,0.151265,2.129389999,2.355329591,0.001930112,0.151265,2.129389999,2.355329591,0,0,0,0,0.005016601,0.038139907,0.017939642,2.437745806,,0.007588152,0.011280591,,0.083773626
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t3,3,ok,E,2.143472931,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,37,37,13,50,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.004741835,0.41949400000000003,1.325039,1.894239678,0.002696646,0.136832,1.003546,1.223393872,0.002045189,0.282662,0.321493,0.670845806,0.005066171,0.02965219,0.027037884,1.303692894,,0.017329786,0.005320264,0.755373742,
ro_ddee_3_r2_small,ro_ddee_3,DDEE,small,2,ro_ddee_3_t4,4,ok,E,1.658270308,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,33,33,13,46,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.004240723,0.080456,1.143723,1.4256988750000001,0.002350805,0.044147,0.839605,0.99271984,0.001889918,0.036309,0.304118,0.432979035,0.005790208,0.023390119,0.019786164,1.075273724,,0.018282379,0.005776062,0.509971652,
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t1,1,error,D,41.817593494,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,56,56,0,56,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,22.620080762,1.136148,17.681202,41.461815536,22.620080762,1.136148,17.681202,41.461815536,0,0,0,0,0.004417787,0.046822347,0.032117811,41.549506808,0.017808472,0.007308524,0.018062681,,0.141549064
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t2,2,ok,D,7.807143367,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.002427972,0.497988,6.969753,7.535719826,0.002427972,0.497988,6.969753,7.535719826,0,0,0,0,0.005024973,0.036375868,0.03643753,7.61566287,,0.00924042,0.014660413,,0.089741293
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t3,3,ok,E,9.424343849,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,complete,True,0.005256949,1.695159,7.331568000000001,9.182931277,0.002499815,0.588025,4.0288,4.695669692,0.002757134,1.107134,3.302768,4.487261585,0.004666853,0.024329234,0.030861929,4.777644694,,0.017989824,0.005594719,4.563256596,
ro_ddee_3_r3_adaptive,ro_ddee_3,DDEE,adaptive,3,ro_ddee_3_t4,4,ok,E,13.786131701,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,25,25,13,38,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,memory_selector,False,False,,,complete,True,9.20914052,1.921867,2.0617479999999997,13.296654483000001,9.206538365,0.435328,0.719503,10.376167494,0.002602155,1.486539,1.342245,2.920486989,0.00504005,0.029159814,0.030386724,10.475972727,0.215479317,0.014652678,0.005894027,3.009546364,
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t1,1,ok,D,32.444144743,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,108,108,0,108,0.6145400071099308,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,inappropriate_abstention,False,22.083713044,1.071945999,9.016226,32.195947983,22.083713044,1.071945999,9.016226,32.195947983,0,0,0,0,0.010508936,0.041227214,0.017096551,32.273750441,,0.006937305,0.01715244,,0.077471856
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t2,2,ok,D,11.386477457,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.001972189,0.554998,10.515998,11.149816186,0.001972189,0.554998,10.515998,11.149816186,0,0,0,0,0.005959387,0.040827234,0.015483395,11.219536965,,0.009889016,0.01082975,,0.08395171
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t3,3,ok,E,5.812574417,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.005699284,1.731981,3.6779469999999996,5.575167136,0.00240334,0.56511,2.722345,3.377614452,0.003295944,1.166871,0.955602,2.197552684,0.004130691,0.029048054,0.024470021,3.452032039,,0.014088509,0.005515279,2.283289824,
ro_ddee_3_r3_large,ro_ddee_3,DDEE,large,3,ro_ddee_3_t4,4,ok,E,5.016146613,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,25,25,13,38,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.005867384999999999,0.8292189999999999,3.7692500000000004,4.784579068999999,0.003007391,0.349819,2.479318,2.929746662,0.002859994,0.4794,1.289932,1.854832407,0.004827258,0.023021946,0.018255107,3.015229633,,0.013431212,0.005185477,1.93619598,
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t1,1,ok,D,45.663697326,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,108,108,0,108,0.6145400071099308,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,inappropriate_abstention,False,24.593406084,1.073531999,19.68447,45.377262144,24.593406084,1.073531999,19.68447,45.377262144,0,0,0,0,0.006153487,0.03767062,0.014431896,45.474427826,0.019566335,0.00683095,0.022877315,,0.081738897
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t2,2,ok,D,12.143686942,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.002526965,0.584078,11.237283,11.900995819,0.002526965,0.584078,11.237283,11.900995819,0,0,0,0,0.005650625,0.036196809,0.016319335,11.975183165,,0.008737673,0.01513293,,0.086466405
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t3,3,ok,E,4.476730899,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,28,28,0,28,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002349584,0.496269,3.789281,4.341824898,0.002349584,0.496269,3.789281,4.341824898,0,0,0,0,0.006911499,0.023485855,0.014323495,4.420193967,,0.007305977,0.004510106,,
ro_ddee_3_r3_replay,ro_ddee_3,DDEE,replay,3,ro_ddee_3_t4,4,ok,E,10.799556835,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,25,25,0,25,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,generation,False,False,,,complete,True,9.220802607,0.403846,0.760839,10.404235405,9.220802607,0.403846,0.760839,10.404235405,0,0,0,0,0.004693602,0.021683046,0.015515921,10.500910932,0.243618931,0.008151384,0.004983019,,
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t1,1,error,D,11.495157762,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,60,60,0,60,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,9.034715894,0.443626,1.750244,11.255898449,9.034715894,0.443626,1.750244,11.255898449,0,0,0,0,0.006040148,0.037331404,0.01706975,11.333658955,,0.007917099,0.012450483,,0.080689923
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t2,2,ok,D,2.654522502,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,79,79,0,79,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,partial,False,0.002213634,0.198975,2.131359,2.393031968,0.002213634,0.198975,2.131359,2.393031968,0,0,0,0,0.004310881,0.035369468,0.018385827,2.475304817,,0.007174614,0.015148355,,0.09882854
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t3,3,ok,E,2.190675829,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,37,37,13,50,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.004500838,0.522338,1.262777,1.934417331,0.001782037,0.169224,0.964249,1.203181307,0.002718801,0.353114,0.298528,0.731236024,0.004646892,0.027076103,0.025143023,1.292900243,,0.017114527,0.006434145,0.817360896,
ro_ddee_3_r3_small,ro_ddee_3,DDEE,small,3,ro_ddee_3_t4,4,ok,E,1.641059833,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,33,33,13,46,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,complete,True,0.003876308,0.116213,1.123226,1.4234353419999999,0.00218989,0.05461,0.783406,0.931271926,0.001686418,0.061603,0.33982,0.492163416,0.004326274,0.023258742,0.018331043,1.003830672,,0.013948962,0.006323742,0.571040398,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t1,1,ok,E,10.882655338,small,lightweight_small,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,37,37,0,37,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,,,complete,True,9.221607932,0.347908,1.102183,10.686213112,9.221607932,0.347908,1.102183,10.686213112,0,0,0,0,0.004917457,0.032584521,0.037673631,10.769742961,0.021397962,0.009305013,0.007033793,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t2,2,ok,D,43.626951118,large,lightweight_large,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,52,52,0,52,0.5886331604106347,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,complete,True,26.667209071,0.813826,15.824707,43.320259587,26.667209071,0.813826,15.824707,43.320259587,0,0,0,0,0.007286919,0.031798103,0.024069415,43.411202917,0.139334869,0.008536387,0.004722508,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t3,3,ok,E,4.664474588,large,lightweight_resident,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,26,26,0,26,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,complete,True,0.002741598,0.50864,3.987365,4.522245065,0.002741598,0.50864,3.987365,4.522245065,0,0,0,0,0.00709133,0.020040298,0.025279233,4.600420645,,0.006842812,0.00480027,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t4,4,ok,D,18.861019503,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,36,36,17,53,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,incorrect,False,0.00574234,1.1126779999999998,17.334718000000002,18.625105313,0.002907619,0.443094,14.786711,15.319258814,0.002834721,0.669584,2.548007,3.305846499,0.005799044,0.023573467,0.028430953,15.396391072,,0.015482082,0.006555606,3.384787279,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t1,1,ok,E,45.316641482,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,complete,True,22.880952917,0.770967,21.505185,45.171866249,22.880952917,0.770967,21.505185,45.171866249,0,0,0,0,0.004094717,0.026137146,0.018085569,45.254646873,,0.006240943,0.007436234,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t2,2,ok,D,16.991979582,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,50,50,0,50,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.002576956,0.514318999,16.317626,16.85617352,0.002576956,0.514318999,16.317626,16.85617352,0,0,0,0,0.003969083,0.025650765,0.01376214,16.934852158,,0.00808153,0.005663906,,
